Location,Trial_Group,Subset,Pedigree,REP,YLD,H2O
LOC6,TG07,TG07B,POP1_IND_34,1,130.9542775,22.08
LOC6,TG07,TG07B,POP2_IND_172,1,84.59455154,23.35
LOC6,TG07,TG07B,POP2_IND_20,1,70.73442727,23.46
LOC6,TG07,TG07B,POP4_IND_134,1,117.8907121,19.67
LOC6,TG07,TG07B,POP4_IND_165,1,89.37390473,17.25
LOC6,TG07,TG07B,POP4_IND_211,1,137.9639955,16.36
LOC6,TG07,TG07B,POP4_IND_54,1,114.5451649,15.71
LOC6,TG07,TG07B,POP4_IND_87,1,150.2310021,15.24
LOC6,TG07,TG07B,POP5_IND_133,1,113.5892943,20.82
LOC6,TG07,TG07B,POP5_IND_14,1,104.0305879,17.41
LOC6,TG07,TG07B,POP5_IND_251,1,107.8540704,18.33
LOC6,TG07,TG07B,POP5_IND_312,1,127.130795,21.76
LOC6,TG07,TG07B,POP5_IND_72,1,135.8929425,17.72
LOC6,TG07,TG07C,CHECK1,1,216.982635,18.72
LOC6,TG07,TG07C,CHECK2,1,206.6273698,21.28
LOC6,TG07,TG07C,POP1_IND_127,1,182.2526685,21.04
LOC6,TG07,TG07C,POP1_IND_52,1,177.9512506,20.34
LOC6,TG07,TG07C,POP2_IND_1,1,151.3461845,21.51
LOC6,TG07,TG07C,POP2_IND_186,1,182.571292,23.34
LOC6,TG07,TG07C,POP2_IND_44,1,181.4561096,20.6
LOC6,TG07,TG07C,POP4_IND_138,1,141.6281663,18.62
LOC6,TG07,TG07C,POP4_IND_170,1,124.9004301,18.69
LOC6,TG07,TG07C,POP4_IND_212,1,129.5204716,16.6
LOC6,TG07,TG07C,POP4_IND_62,1,159.7897085,19.27
LOC6,TG07,TG07C,POP4_IND_94,1,157.8779672,19.4
LOC6,TG07,TG07C,POP5_IND_151,1,192.9265573,20.45
LOC6,TG07,TG07C,POP5_IND_16,1,137.3267485,21.54
LOC6,TG07,TG07C,POP5_IND_254,1,161.7014497,22.42
LOC6,TG07,TG07C,POP5_IND_80,1,164.0911263,19.06
LOC6,TG07,TG07D,CHECK1,1,119.1652063,18.32
LOC6,TG07,TG07D,CHECK2,1,149.7530668,20.44
LOC6,TG07,TG07D,POP1_IND_128,1,146.5668313,21.11
LOC6,TG07,TG07D,POP1_IND_77,1,150.0716903,21.84
LOC6,TG07,TG07D,POP2_IND_191,1,133.1846424,20.19
LOC6,TG07,TG07D,POP2_IND_3,1,132.2287717,22.26
LOC6,TG07,TG07D,POP2_IND_78,1,100.3664171,19.85
LOC6,TG07,TG07D,POP4_IND_106,1,126.8121714,15.61
LOC6,TG07,TG07D,POP4_IND_149,1,103.3933408,18.4
LOC6,TG07,TG07D,POP4_IND_181,1,135.4150072,18.91
LOC6,TG07,TG07D,POP4_IND_214,1,107.5354469,18.61
LOC6,TG07,TG07D,POP4_IND_65,1,157.7186554,19.88
LOC6,TG07,TG07D,POP5_IND_165,1,142.2654134,18.76
LOC6,TG07,TG07D,POP5_IND_17,1,141.9467899,17.27
LOC6,TG07,TG07D,POP5_IND_269,1,102.7560937,18.27
LOC6,TG07,TG07D,POP5_IND_82,1,146.2482077,21.29
LOC6,TG07,TG07E,CHECK1,1,118.2093357,18.86
LOC6,TG07,TG07E,CHECK2,1,162.3386968,20.25
LOC6,TG07,TG07E,CHECK2,2,166.4808029,19.75
LOC6,TG07,TG07E,POP1_IND_143,1,115.8196591,20.72
LOC6,TG07,TG07E,POP1_IND_80,1,96.86155807,19.09
LOC6,TG07,TG07E,POP2_IND_98,1,128.2459774,20.76
LOC6,TG07,TG07E,POP4_IND_108,1,130.1577187,16.02
LOC6,TG07,TG07E,POP4_IND_153,1,141.150231,18.43
LOC6,TG07,TG07E,POP4_IND_182,1,163.1352557,18.42
LOC6,TG07,TG07E,POP4_IND_217,1,89.85184005,18.36
LOC6,TG07,TG07E,POP4_IND_3,1,118.2093357,18.4
LOC6,TG07,TG07E,POP4_IND_68,1,124.1038713,16.22
LOC6,TG07,TG07E,POP5_IND_183,1,144.65509,21.6
LOC6,TG07,TG07E,POP5_IND_24,1,138.9198662,20.48
LOC6,TG07,TG07E,POP5_IND_270,1,161.542138,20.9
LOC6,TG07,TG07E,POP5_IND_86,1,144.65509,24.2
LOC6,TG08,TG08A,CHECK1,1,217.3012586,18.32
LOC6,TG08,TG08A,CHECK2,1,216.5046997,18.37
LOC6,TG08,TG08A,CHECK2,2,205.1935638,19.31
LOC6,TG08,TG08A,POP1_IND_96,1,163.613191,20.39
LOC6,TG08,TG08A,POP2_IND_109,1,195.3162339,21.25
LOC6,TG08,TG08A,POP4_IND_110,1,194.9976103,17.03
LOC6,TG08,TG08A,POP4_IND_12,1,178.7478095,18.89
LOC6,TG08,TG08A,POP4_IND_155,1,159.4710849,18.04
LOC6,TG08,TG08A,POP4_IND_186,1,171.5787797,19.05
LOC6,TG08,TG08A,POP4_IND_229,1,186.3947746,17.77
LOC6,TG08,TG08A,POP4_IND_69,1,187.1913334,17
LOC6,TG08,TG08A,POP5_IND_104,1,239.2862833,19.94
LOC6,TG08,TG08A,POP5_IND_184,1,233.869683,20.56
LOC6,TG08,TG08A,POP5_IND_273,1,183.6864744,17.17
LOC6,TG08,TG08A,POP5_IND_29,1,193.8824279,18.25
LOC6,TG08,TG08A,POP5_IND_5,1,204.8749403,21.93
LOC6,TG08,TG08B,CHECK1,1,195.7941692,17.04
LOC6,TG08,TG08B,CHECK2,1,221.9213,19.24
LOC6,TG08,TG08B,CHECK2,2,220.6468058,18.25
LOC6,TG08,TG08B,POP1_IND_97,1,198.8210929,24.27
LOC6,TG08,TG08B,POP2_IND_115,1,190.8555042,22.62
LOC6,TG08,TG08B,POP4_IND_113,1,159.7897085,15.83
LOC6,TG08,TG08B,POP4_IND_156,1,188.7844512,17.78
LOC6,TG08,TG08B,POP4_IND_189,1,183.5271627,18.12
LOC6,TG08,TG08B,POP4_IND_19,1,187.509957,16.83
LOC6,TG08,TG08B,POP4_IND_241,1,184.3237215,17.36
LOC6,TG08,TG08B,POP4_IND_71,1,178.9071212,19.47
LOC6,TG08,TG08B,POP5_IND_105,1,178.1105624,22.39
LOC6,TG08,TG08B,POP5_IND_188,1,214.1150231,20.39
LOC6,TG08,TG08B,POP5_IND_282,1,205.034252,20.17
LOC6,TG08,TG08B,POP5_IND_54,1,199.6176517,20.49
LOC6,TG08,TG08B,POP5_IND_6,1,217.4605703,20.48
LOC6,TG08,TG08C,CHECK1,1,211.0880994,17.92
LOC6,TG08,TG08C,CHECK2,1,238.0117891,19.48
LOC6,TG08,TG08C,CHECK2,2,192.7672455,18.3
LOC6,TG08,TG08C,POP1_IND_102,1,181.1374861,18.96
LOC6,TG08,TG08C,POP2_IND_117,1,183.8457862,19.18
LOC6,TG08,TG08C,POP4_IND_115,1,195.1569221,18.58
LOC6,TG08,TG08C,POP4_IND_157,1,168.8704795,19.02
LOC6,TG08,TG08C,POP4_IND_196,1,177.9512506,20.53
LOC6,TG08,TG08C,POP4_IND_242,1,192.2893102,17.29
LOC6,TG08,TG08C,POP4_IND_30,1,138.9198662,20.12
LOC6,TG08,TG08C,POP4_IND_76,1,163.9318146,18.35
LOC6,TG08,TG08C,POP5_IND_109,1,183.5271627,20.66
LOC6,TG08,TG08C,POP5_IND_192,1,207.4239286,21.6
LOC6,TG08,TG08C,POP5_IND_284,1,189.8996336,19.65
LOC6,TG08,TG08C,POP5_IND_56,1,182.571292,20.78
LOC6,TG08,TG08C,POP5_IND_7,1,181.9340449,16.62
LOC6,TG08,TG08D,CHECK1,1,199.45834,18.11
LOC6,TG08,TG08D,CHECK2,1,198.6617811,18.83
LOC6,TG08,TG08D,CHECK2,2,214.2743349,19.09
LOC6,TG08,TG08D,POP1_IND_103,1,209.0170464,20.45
LOC6,TG08,TG08D,POP2_IND_138,1,189.58101,21.75
LOC6,TG08,TG08D,POP4_IND_118,1,179.8629919,20.01
LOC6,TG08,TG08D,POP4_IND_158,1,193.5638044,17.55
LOC6,TG08,TG08D,POP4_IND_198,1,184.1644098,16.67
LOC6,TG08,TG08D,POP4_IND_252,1,185.2795922,16.6
LOC6,TG08,TG08D,POP4_IND_33,1,192.7672455,17.35
LOC6,TG08,TG08D,POP4_IND_78,1,132.8660188,16.89
LOC6,TG08,TG08D,POP5_IND_115,1,206.7866815,19.18
LOC6,TG08,TG08D,POP5_IND_193,1,194.2010515,17.6
LOC6,TG08,TG08D,POP5_IND_297,1,183.6864744,23.07
LOC6,TG08,TG08D,POP5_IND_58,1,191.6520631,20.01
LOC6,TG08,TG08D,POP5_IND_8,1,190.8555042,16.69
LOC6,TG08,TG08E,CHECK1,1,199.1397164,18.6
LOC6,TG08,TG08E,CHECK2,1,233.0731241,18.5
LOC6,TG08,TG08E,CHECK2,2,211.5660347,18.56
LOC6,TG08,TG08E,POP1_IND_104,1,188.4658276,22.03
LOC6,TG08,TG08E,POP1_IND_12,1,221.6026764,20.17
LOC6,TG08,TG08E,POP2_IND_141,1,183.0492273,21.62
LOC6,TG08,TG08E,POP4_IND_126,1,167.11805,17.81
LOC6,TG08,TG08E,POP4_IND_161,1,208.8577346,18.73
LOC6,TG08,TG08E,POP4_IND_199,1,163.613191,18.93
LOC6,TG08,TG08E,POP4_IND_39,1,204.8749403,19.2
LOC6,TG08,TG08E,POP4_IND_82,1,178.1105624,19.02
LOC6,TG08,TG08E,POP5_IND_126,1,136.5301896,19.5
LOC6,TG08,TG08E,POP5_IND_233,1,212.6812171,18.31
LOC6,TG08,TG08E,POP5_IND_303,1,167.5959853,18.6
LOC6,TG08,TG08E,POP5_IND_69,1,195.3162339,17.51
LOC6,TG08,TG08E,POP5_IND_9,1,207.4239286,21.48
LOC6,TG09,TG09A,CHECK1,1,224.6296001,19.23
LOC6,TG09,TG09A,CHECK2,1,221.7619882,21.25
LOC6,TG09,TG09A,POP1_IND_141,1,215.2302055,21.05
LOC6,TG09,TG09A,POP1_IND_3,1,205.8308109,21.19
LOC6,TG09,TG09A,POP2_IND_107,1,211.0880994,26.59
LOC6,TG09,TG09A,POP2_IND_166,1,196.9093516,21.91
LOC6,TG09,TG09A,POP2_IND_64,1,180.9781743,17.89
LOC6,TG09,TG09A,POP3_IND_19,1,206.468058,21.12
LOC6,TG09,TG09A,POP4_IND_174,1,188.4658276,18.47
LOC6,TG09,TG09A,POP4_IND_249,1,187.509957,20.7
LOC6,TG09,TG09A,POP4_IND_35,1,193.5638044,19.77
LOC6,TG09,TG09A,POP4_IND_58,1,168.8704795,20.74
LOC6,TG09,TG09A,POP5_IND_168,1,176.3581329,19.86
LOC6,TG09,TG09A,POP5_IND_256,1,194.6789868,22.02
LOC6,TG09,TG09A,POP5_IND_3,1,227.3379003,19.57
LOC6,TG09,TG09B,CHECK1,1,205.3528756,19.59
LOC6,TG09,TG09B,CHECK2,1,225.5854708,19.36
LOC6,TG09,TG09B,POP1_IND_11,1,199.2990282,23.2
LOC6,TG09,TG09B,POP1_IND_98,1,215.0708937,19.22
LOC6,TG09,TG09B,POP2_IND_125,1,170.9415326,21.33
LOC6,TG09,TG09B,POP2_IND_168,1,211.7253465,20.2
LOC6,TG09,TG09B,POP2_IND_56,1,191.6520631,24.32
LOC6,TG09,TG09B,POP2_IND_73,1,181.2967978,25.26
LOC6,TG09,TG09B,POP3_IND_2,1,183.3678509,20.71
LOC6,TG09,TG09B,POP3_IND_24,1,163.4538792,21.52
LOC6,TG09,TG09B,POP4_IND_183,1,191.3334395,24.17
LOC6,TG09,TG09B,POP4_IND_38,1,187.0320217,18.31
LOC6,TG09,TG09B,POP4_IND_63,1,188.4658276,19.41
LOC6,TG09,TG09B,POP5_IND_172,1,205.034252,26.25
LOC6,TG09,TG09B,POP5_IND_259,1,190.3775689,21.45
LOC6,TG09,TG09B,POP5_IND_53,1,201.2107695,21.63
LOC6,TG09,TG09C,CHECK1,1,212.5219054,18.18
LOC6,TG09,TG09C,CHECK2,1,236.5779831,20.28
LOC6,TG09,TG09C,POP1_IND_101,1,198.3431576,19.69
LOC6,TG09,TG09C,POP1_IND_16,1,204.8749403,23.3
LOC6,TG09,TG09C,POP2_IND_131,1,202.963199,21.02
LOC6,TG09,TG09C,POP2_IND_169,1,202.4852637,26.18
LOC6,TG09,TG09C,POP2_IND_75,1,214.2743349,20.33
LOC6,TG09,TG09C,POP3_IND_23,1,154.0544846,20.92
LOC6,TG09,TG09C,POP3_IND_34,1,217.4605703,20.36
LOC6,TG09,TG09C,POP3_IND_8,1,169.1891031,19.5
LOC6,TG09,TG09C,POP4_IND_114,1,176.3581329,21.52
LOC6,TG09,TG09C,POP4_IND_184,1,215.8674526,19.69
LOC6,TG09,TG09C,POP4_IND_42,1,193.4044926,19.05
LOC6,TG09,TG09C,POP5_IND_175,1,178.4291859,19.32
LOC6,TG09,TG09C,POP5_IND_263,1,196.7500398,18.05
LOC6,TG09,TG09C,POP5_IND_60,1,198.5024693,18.47
LOC6,TG09,TG09D,CHECK1,1,206.7866815,19.23
LOC6,TG09,TG09D,CHECK2,1,241.8352716,19.31
LOC6,TG09,TG09D,CHECK2,2,223.5144177,19.69
LOC6,TG09,TG09D,POP1_IND_105,1,193.4044926,21.43
LOC6,TG09,TG09D,POP1_IND_30,1,198.1838458,21.1
LOC6,TG09,TG09D,POP2_IND_133,1,183.6864744,24.07
LOC6,TG09,TG09D,POP2_IND_174,1,240.4014657,20.03
LOC6,TG09,TG09D,POP2_IND_82,1,188.7844512,24.23
LOC6,TG09,TG09D,POP3_IND_31,1,178.1105624,21.41
LOC6,TG09,TG09D,POP3_IND_36,1,181.1374861,22.58
LOC6,TG09,TG09D,POP3_IND_9,1,214.4336467,17.77
LOC6,TG09,TG09D,POP4_IND_191,1,193.4044926,20.61
LOC6,TG09,TG09D,POP4_IND_48,1,173.3312092,17.3
LOC6,TG09,TG09D,POP5_IND_189,1,215.3895173,22.99
LOC6,TG09,TG09D,POP5_IND_275,1,168.3925442,17.95
LOC6,TG09,TG09D,POP5_IND_62,1,202.4852637,23.77
LOC6,TG09,TG09E,CHECK1,1,220.1688705,19
LOC6,TG09,TG09E,CHECK2,1,203.4411343,18.81
LOC6,TG09,TG09E,CHECK2,2,219.3723116,19.54
LOC6,TG09,TG09E,POP1_IND_108,1,184.6423451,21.7
LOC6,TG09,TG09E,POP1_IND_38,1,227.0192767,23.04
LOC6,TG09,TG09E,POP2_IND_135,1,171.1008444,23.52
LOC6,TG09,TG09E,POP2_IND_181,1,171.4194679,23.23
LOC6,TG09,TG09E,POP2_IND_84,1,198.9804047,23.95
LOC6,TG09,TG09E,POP3_IND_12,1,188.6251394,20.37
LOC6,TG09,TG09E,POP3_IND_32,1,199.7769635,21.22
LOC6,TG09,TG09E,POP3_IND_54,1,202.1666401,20.87
LOC6,TG09,TG09E,POP4_IND_201,1,199.7769635,21.74
LOC6,TG09,TG09E,POP4_IND_77,1,167.7552971,17.81
LOC6,TG09,TG09E,POP5_IND_191,1,203.6004461,20.44
LOC6,TG09,TG09E,POP5_IND_306,1,186.2354628,19.83
LOC6,TG09,TG09E,POP5_IND_92,1,210.2915405,20.7
LOC6,TG10,TG10A,CHECK1,1,176.3581329,17.11
LOC6,TG10,TG10A,CHECK2,1,242.4725187,19.85
LOC6,TG10,TG10A,CHECK2,2,207.4239286,19.08
LOC6,TG10,TG10A,POP1_IND_117,1,163.1352557,18.97
LOC6,TG10,TG10A,POP1_IND_61,1,175.8801976,18.4
LOC6,TG10,TG10A,POP2_IND_143,1,178.9071212,17.95
LOC6,TG10,TG10A,POP2_IND_23,1,183.3678509,19.62
LOC6,TG10,TG10A,POP2_IND_88,1,159.3117731,22.2
LOC6,TG10,TG10A,POP3_IND_14,1,182.571292,19.51
LOC6,TG10,TG10A,POP3_IND_38,1,161.0642026,18.15
LOC6,TG10,TG10A,POP3_IND_55,1,170.3042855,17.88
LOC6,TG10,TG10A,POP4_IND_206,1,175.561574,17.11
LOC6,TG10,TG10A,POP4_IND_6,1,185.5982157,20.83
LOC6,TG10,TG10A,POP4_IND_85,1,158.037279,17.28
LOC6,TG10,TG10A,POP5_IND_107,1,173.1718974,21.74
LOC6,TG10,TG10A,POP5_IND_195,1,234.3476183,20.85
LOC6,TG10,TG10B,CHECK1,1,198.8210929,18.89
LOC6,TG10,TG10B,CHECK2,1,200.0955871,18
LOC6,TG10,TG10B,CHECK2,2,223.992353,17.86
LOC6,TG10,TG10B,POP1_IND_119,1,205.6714991,21.25
LOC6,TG10,TG10B,POP1_IND_62,1,202.963199,17.92
LOC6,TG10,TG10B,POP2_IND_155,1,222.7178589,20.75
LOC6,TG10,TG10B,POP2_IND_42,1,196.4314163,20.05
LOC6,TG10,TG10B,POP2_IND_94,1,177.1546917,20.39
LOC6,TG10,TG10B,POP3_IND_17,1,171.1008444,20.7
LOC6,TG10,TG10B,POP3_IND_59,1,211.0880994,23.13
LOC6,TG10,TG10B,POP3_IND_79,1,154.6917317,17.76
LOC6,TG10,TG10B,POP4_IND_102,1,181.6154214,20.57
LOC6,TG10,TG10B,POP4_IND_210,1,162.9759439,17.99
LOC6,TG10,TG10B,POP4_IND_8,1,198.8210929,17.99
LOC6,TG10,TG10B,POP5_IND_157,1,179.2257448,18.82
LOC6,TG10,TG10B,POP5_IND_197,1,200.8921459,21.41
LOC6,TG10,TG10C,CHECK1,1,199.2990282,17.92
LOC6,TG10,TG10C,CHECK2,1,224.4702884,19.47
LOC6,TG10,TG10C,CHECK2,2,228.7717062,18.32
LOC6,TG10,TG10C,POP1_IND_138,1,203.4411343,20.93
LOC6,TG10,TG10C,POP1_IND_75,1,217.1419468,22.19
LOC6,TG10,TG10C,POP2_IND_105,1,199.1397164,25.3
LOC6,TG10,TG10C,POP2_IND_156,1,175.0836387,21.15
LOC6,TG10,TG10C,POP2_IND_54,1,166.9587383,20.77
LOC6,TG10,TG10C,POP3_IND_18,1,202.6445754,20.83
LOC6,TG10,TG10C,POP3_IND_71,1,185.7575275,27.33
LOC6,TG10,TG10C,POP4_IND_111,1,218.8943763,18.57
LOC6,TG10,TG10C,POP4_IND_247,1,174.2870798,21.62
LOC6,TG10,TG10C,POP4_IND_25,1,211.406723,17.66
LOC6,TG10,TG10C,POP4_IND_49,1,163.1352557,21.77
LOC6,TG10,TG10C,POP5_IND_167,1,208.3797993,21.05
LOC6,TG10,TG10C,POP5_IND_247,1,164.8876852,23.17
LOC6,TG10,TG10D,CHECK1,1,217.1419468,18.36
LOC6,TG10,TG10D,CHECK2,1,220.9654294,19.5
LOC6,TG10,TG10D,CHECK2,2,238.0117891,19.84
LOC6,TG10,TG10D,POP1_IND_32,1,181.2967978,21.38
LOC6,TG10,TG10D,POP1_IND_82,1,178.7478095,20.03
LOC6,TG10,TG10D,POP2_IND_104,1,176.1988211,21.37
LOC6,TG10,TG10D,POP2_IND_149,1,189.58101,22.59
LOC6,TG10,TG10D,POP2_IND_208,1,183.6864744,19.18
LOC6,TG10,TG10D,POP2_IND_37,1,179.8629919,23.35
LOC6,TG10,TG10D,POP2_IND_4,1,219.6909352,19.15
LOC6,TG10,TG10D,POP2_IND_63,1,206.1494344,23.3
LOC6,TG10,TG10D,POP4_IND_177,1,223.5144177,19.86
LOC6,TG10,TG10D,POP4_IND_50,1,214.2743349,19.49
LOC6,TG10,TG10D,POP5_IND_22,1,184.4830333,21.41
LOC6,TG10,TG10D,POP5_IND_221,1,203.7597579,21.19
LOC6,TG10,TG10D,POP5_IND_95,1,171.2601561,22
LOC6,TG10,TG10E,CHECK1,1,215.3895173,17.16
LOC6,TG10,TG10E,CHECK2,1,199.1397164,18.49
LOC6,TG10,TG10E,CHECK2,2,206.468058,18.07
LOC6,TG10,TG10E,POP1_IND_33,1,216.982635,17.95
LOC6,TG10,TG10E,POP1_IND_84,1,178.4291859,20.23
LOC6,TG10,TG10E,POP2_IND_106,1,176.3581329,18.89
LOC6,TG10,TG10E,POP2_IND_154,1,174.2870798,23.6
LOC6,TG10,TG10E,POP2_IND_38,1,217.1419468,20.78
LOC6,TG10,TG10E,POP2_IND_5,1,172.5346503,20.49
LOC6,TG10,TG10E,POP2_IND_68,1,180.3409272,20.83
LOC6,TG10,TG10E,POP3_IND_13,1,205.6714991,17.08
LOC6,TG10,TG10E,POP4_IND_178,1,207.7425522,22.77
LOC6,TG10,TG10E,POP4_IND_51,1,161.3828262,17.9
LOC6,TG10,TG10E,POP5_IND_228,1,190.0589454,20.66
LOC6,TG10,TG10E,POP5_IND_28,1,143.2212841,19.32
LOC6,TG10,TG10E,POP5_IND_98,1,158.8338378,19.23
LOC6,TG11,TG11A,CHECK1,1,201.2107695,18.76
LOC6,TG11,TG11A,CHECK2,1,199.1397164,21.03
LOC6,TG11,TG11A,CHECK2,2,210.9287876,20.89
LOC6,TG11,TG11A,POP1_IND_36,1,211.7253465,20.97
LOC6,TG11,TG11A,POP1_IND_86,1,213.3184642,22.41
LOC6,TG11,TG11A,POP2_IND_108,1,178.7478095,22.02
LOC6,TG11,TG11A,POP2_IND_157,1,213.1591525,23.22
LOC6,TG11,TG11A,POP2_IND_39,1,184.3237215,21.83
LOC6,TG11,TG11A,POP2_IND_6,1,175.7208858,22.13
LOC6,TG11,TG11A,POP2_IND_69,1,185.2795922,22.05
LOC6,TG11,TG11A,POP3_IND_33,1,192.9265573,24.3
LOC6,TG11,TG11A,POP4_IND_185,1,200.7328342,21.17
LOC6,TG11,TG11A,POP4_IND_52,1,166.1621794,19.62
LOC6,TG11,TG11A,POP5_IND_101,1,198.3431576,23.96
LOC6,TG11,TG11A,POP5_IND_250,1,216.5046997,20.63
LOC6,TG11,TG11A,POP5_IND_37,1,168.7111678,19.15
LOC6,TG11,TG11B,CHECK1,1,121.0769476,18.45
LOC6,TG11,TG11B,CHECK2,1,131.5915246,21.62
LOC6,TG11,TG11B,CHECK2,2,124.7411184,20.81
LOC6,TG11,TG11B,POP1_IND_37,1,118.687271,20.51
LOC6,TG11,TG11B,POP1_IND_89,1,85.07248686,23.2
LOC6,TG11,TG11B,POP2_IND_110,1,122.5107535,21.63
LOC6,TG11,TG11B,POP2_IND_159,1,113.5892943,22.76
LOC6,TG11,TG11B,POP2_IND_40,1,96.86155807,21.98
LOC6,TG11,TG11B,POP2_IND_7,1,111.8368647,20.72
LOC6,TG11,TG11B,POP2_IND_70,1,104.9864585,20.28
LOC6,TG11,TG11B,POP3_IND_48,1,148.6378843,21.6
LOC6,TG11,TG11B,POP4_IND_190,1,91.12633424,22.79
LOC6,TG11,TG11B,POP4_IND_53,1,84.59455154,18.41
LOC6,TG11,TG11B,POP5_IND_103,1,143.3805958,22.82
LOC6,TG11,TG11B,POP5_IND_253,1,110.243747,20.43
LOC6,TG11,TG11B,POP5_IND_45,1,113.1113589,21.97
LOC6,TG11,TG11C,CHECK1,1,189.8996336,19
LOC6,TG11,TG11C,CHECK2,1,216.1860762,19.84
LOC6,TG11,TG11C,CHECK2,2,224.3109766,19.8
LOC6,TG11,TG11C,POP1_IND_49,1,170.7822208,23.49
LOC6,TG11,TG11C,POP1_IND_93,1,183.6864744,22.51
LOC6,TG11,TG11C,POP2_IND_11,1,172.8532739,22.13
LOC6,TG11,TG11C,POP2_IND_111,1,191.1741278,21.68
LOC6,TG11,TG11C,POP2_IND_163,1,181.9340449,20.84
LOC6,TG11,TG11C,POP2_IND_43,1,191.6520631,21.64
LOC6,TG11,TG11C,POP2_IND_72,1,194.2010515,21.32
LOC6,TG11,TG11C,POP3_IND_50,1,180.1816154,21.15
LOC6,TG11,TG11C,POP4_IND_192,1,180.8188625,20.62
LOC6,TG11,TG11C,POP4_IND_64,1,140.1943604,19.47
LOC6,TG11,TG11C,POP5_IND_110,1,213.6370878,24.49
LOC6,TG11,TG11C,POP5_IND_261,1,173.8091445,19.29
LOC6,TG11,TG11C,POP5_IND_46,1,177.9512506,21.23
LOC6,TG11,TG11D,CHECK1,1,126.4935479,19.1
LOC6,TG11,TG11D,CHECK2,1,112.7927354,21.48
LOC6,TG11,TG11D,CHECK2,2,151.0275609,20.06
LOC6,TG11,TG11D,POP1_IND_54,1,124.2631831,22.83
LOC6,TG11,TG11D,POP1_IND_94,1,92.71945197,20.4
LOC6,TG11,TG11D,POP2_IND_113,1,111.3589294,25.57
LOC6,TG11,TG11D,POP2_IND_164,1,116.7755297,22.66
LOC6,TG11,TG11D,POP2_IND_17,1,111.677553,20.58
LOC6,TG11,TG11D,POP2_IND_46,1,106.2609527,21.15
LOC6,TG11,TG11D,POP2_IND_79,1,112.3148001,24.64
LOC6,TG11,TG11D,POP3_IND_53,1,120.5990123,21.15
LOC6,TG11,TG11D,POP4_IND_197,1,128.7239127,22.09
LOC6,TG11,TG11D,POP4_IND_72,1,63.56539748,18.99
LOC6,TG11,TG11D,POP5_IND_143,1,134.2998248,24.89
LOC6,TG11,TG11D,POP5_IND_264,1,108.3320057,22.64
LOC6,TG11,TG11D,POP5_IND_52,1,103.3933408,17.72
LOC6,TG11,TG11E,CHECK1,1,140.5129839,18.76
LOC6,TG11,TG11E,CHECK2,1,145.6109607,21.26
LOC6,TG11,TG11E,CHECK2,2,139.079178,22.27
LOC6,TG11,TG11E,POP1_IND_56,1,103.0747172,19.78
LOC6,TG11,TG11E,POP1_IND_95,1,182.0933567,20.48
LOC6,TG11,TG11E,POP2_IND_114,1,108.6506293,22.93
LOC6,TG11,TG11E,POP2_IND_170,1,93.83463438,23.09
LOC6,TG11,TG11E,POP2_IND_19,1,119.1652063,22.83
LOC6,TG11,TG11E,POP2_IND_48,1,100.5257289,23.76
LOC6,TG11,TG11E,POP2_IND_85,1,129.201848,24.72
LOC6,TG11,TG11E,POP3_IND_65,1,119.9617652,20.36
LOC6,TG11,TG11E,POP4_IND_213,1,152.3020551,18.25
LOC6,TG11,TG11E,POP4_IND_97,1,147.5227019,20.61
LOC6,TG11,TG11E,POP5_IND_149,1,116.9348415,23
LOC6,TG11,TG11E,POP5_IND_55,1,165.8435558,19.42
LOC6,TG12,TG12A,CHECK1,1,206.468058,17.64
LOC6,TG12,TG12A,CHECK2,1,185.4389039,18.51
LOC6,TG12,TG12A,CHECK2,2,222.2399235,18.73
LOC6,TG12,TG12A,POP1_IND_110,1,208.539111,21.56
LOC6,TG12,TG12A,POP1_IND_65,1,153.2579258,24.18
LOC6,TG12,TG12A,POP2_IND_119,1,208.3797993,23.38
LOC6,TG12,TG12A,POP2_IND_176,1,187.1913334,22.42
LOC6,TG12,TG12A,POP2_IND_21,1,223.3551059,21.9
LOC6,TG12,TG12A,POP2_IND_49,1,203.7597579,23.33
LOC6,TG12,TG12A,POP2_IND_87,1,169.0297913,22.31
LOC6,TG12,TG12A,POP3_IND_67,1,180.500239,18.96
LOC6,TG12,TG12A,POP4_IND_222,1,215.2302055,18.56
LOC6,TG12,TG12A,POP4_IND_99,1,166.6401147,20.46
LOC6,TG12,TG12A,POP5_IND_155,1,158.037279,23.86
LOC6,TG12,TG12A,POP5_IND_274,1,204.8749403,19.49
LOC6,TG12,TG12A,POP5_IND_61,1,172.5346503,20.72
LOC6,TG12,TG12B,CHECK1,1,201.2107695,18.06
LOC6,TG12,TG12B,CHECK2,1,209.1763581,19.12
LOC6,TG12,TG12B,CHECK2,2,222.5585471,18.36
LOC6,TG12,TG12B,POP1_IND_111,1,193.7231161,21.86
LOC6,TG12,TG12B,POP1_IND_68,1,200.0955871,24.65
LOC6,TG12,TG12B,POP2_IND_121,1,193.8824279,20.73
LOC6,TG12,TG12B,POP2_IND_177,1,175.4022622,22.47
LOC6,TG12,TG12B,POP2_IND_22,1,189.58101,21.33
LOC6,TG12,TG12B,POP2_IND_51,1,176.99538,23.62
LOC6,TG12,TG12B,POP2_IND_90,1,213.6370878,21.44
LOC6,TG12,TG12B,POP4_IND_104,1,195.4755456,20.54
